Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim
N2188-1.Q2.B.161202_1703.A.035731.061035N3413.0060.nh.fits,2016-12-02T17:03:00.000,A,137,336.710416667,92.6550844031,-34.140731625,2.50231685477,1.13210815177,23.1259938212,0.973544450609,21.7939992694
N2188-1.Q2.B.161228_2045.S.048657.061035N3413.0060.nh.fits,2016-12-28T20:45:00.000,S,138,362.864733796,92.6547738797,-34.1411263995,74.7327043105,2.81433628697,19.4203708082,0.391725650642,21.9843513077
N2188-1.Q2.B.161219_0707.C.043900.061035N3413.0060.nh.fits,2016-12-19T07:07:00.000,C,139,353.29662037,92.6551238419,-34.1412442889,3.00281752018,0.956072202043,22.9270769817,1.15451476688,21.2634334
N2188-1.Q2.B.170509_0000.C.010965.061035N3413.0060.nh.fits,2017-05-09T00:00:00.000,C,140,494.000428241,92.6547613929,-34.1412170081,nan,nan,nan,nan,20.7622977924
N2188-1.Q2.B.170112_0706.C.048932.061035N3413.0060.nh.fits,2017-01-12T07:06:00.000,C,141,377.296423611,92.6548009195,-34.1410595503,78.3849823817,2.6757622884,19.3683167248,0.412040865104,20.6886644323
N2188-1.Q2.B.161219_1252.A.038299.061035N3413.0060.nh.fits,2016-12-19T12:52:00.000,A,142,353.536527778,92.6548258483,-34.1411211081,-2.95141074646,-1.19866824172,nan,nan,21.6452697146
N2188-1.Q2.B.161219_0815.C.043930.061035N3413.0060.nh.fits,2016-12-19T08:15:00.000,C,143,353.344340278,92.6548457258,-34.1411241811,nan,nan,nan,nan,17.4845529259
N2188-1.Q2.B.170213_0218.C.054996.061035N3413.0060.nh.fits,2017-02-13T02:18:00.000,C,144,409.095925926,92.6547375567,-34.1410862616,38.1231086137,2.5345192179,20.1546846561,0.440567070564,21.4164586127
N2188-1.Q2.B.161216_0046.S.046073.061035N3413.0060.nh.fits,2016-12-16T00:46:00.000,S,145,350.032094907,92.6552145878,-34.1416409002,4.06714399535,0.78742910898,22.5960943356,1.39964302239,20.9345608189
N2188-1.Q2.B.170223_0331.C.057637.061035N3413.0060.nh.fits,2017-02-23T03:31:00.000,C,146,419.147106481,92.6547545039,-34.1411243527,34.259462159,2.66190518128,20.2712609636,0.414195409831,22.0908317505
N2188-1.Q2.B.170329_1917.S.000703.061035N3413.0060.nh.fits,2017-03-29T19:17:00.000,S,147,453.803576389,92.6547556887,-34.1412035122,16.8065908679,2.61658354535,21.0482248565,0.42131206531,22.1432554009
N2188-1.Q2.B.161217_1616.A.038005.061035N3413.0060.nh.fits,2016-12-17T16:16:00.000,A,148,351.677847222,92.6548709928,-34.1411127466,-11.7120404694,-1.92450866576,nan,nan,20.9244395457
N2188-1.Q2.B.170329_1814.S.000673.061035N3413.0060.nh.fits,2017-03-29T18:14:00.000,S,149,453.760011574,92.6547577928,-34.1410928379,19.2820789275,2.63931937146,20.898323195,0.417736400996,22.2799282869
N2188-1.Q2.B.170202_2024.S.054317.061035N3413.0060.nh.fits,2017-02-02T20:24:00.000,S,150,398.850289352,92.6548437097,-34.1411577415,nan,nan,nan,nan,19.5879420055
N2188-1.Q2.B.170309_1059.A.048450.061035N3413.0060.nh.fits,2017-03-09T10:59:00.000,A,151,433.458240741,92.6547541393,-34.1410037185,29.5069176077,2.57725509446,20.4341809857,0.427739704723,21.1475202368
N2188-1.Q2.B.170121_2131.S.052100.061035N3413.0060.nh.fits,2017-01-21T21:31:00.000,S,152,386.895740741,92.6547497522,-34.1411079796,54.5266605839,2.7836139111,19.7642681233,0.39616014505,22.2757178954
N2188-1.Q2.B.170206_1913.S.055014.061035N3413.0060.nh.fits,2017-02-06T19:13:00.000,S,153,402.800844907,92.65473923,-34.141097623,42.7712651417,2.70596459202,20.0291756153,0.407446305608,21.6180851966
N2188-1.Q2.B.161201_1507.A.035612.061035N3413.0060.nh.fits,2016-12-01T15:07:00.000,A,154,335.630081019,92.6548204814,-34.1411542758,-2.09398504247,-0.991066000212,nan,nan,21.7095385104
N2188-1.Q2.B.170427_0006.C.007287.061035N3413.0060.nh.fits,2017-04-27T00:06:00.000,C,155,482.004247685,92.6549847729,-34.1408642728,2.56437581705,1.37212199499,23.09926772,0.803369284561,22.0828811777
