Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand
N2188-1.Q2.V.170108_0318.C.047854.061035N3413.0060.nh.fits,2017-01-08T03:18:00.000,C,1327,738.137824074,92.6547229775,-34.1410887732,88.5011883963,27.9420075441,19.1267505304,0.0396802255975,21.6768457671,2.9815045882,1.55277277394,0.0357884092051,0.00649079740464
N2188-1.Q2.V.161025_1729.A.029645.061035N3413.0060.nh.fits,2016-10-25T17:29:00.000,A,1328,663.728946759,92.653596961,-34.1410578853,3.42197726978,1.16913757181,22.6753825492,0.944146596149,21.627504196,3.61182277201,1.62416473536,0.855331334916,0.131869635393
N2188-1.Q2.V.161104_1547.A.031462.061035N3413.0060.nh.fits,2016-11-04T15:47:00.000,A,1329,673.657685185,92.6535497189,-34.141060761,6.64187968685,1.80678130281,21.9518916727,0.61090600731,21.3668355803,4.69636378258,1.48105613531,0.553470416396,0.0851182351065
N2188-1.Q2.V.161219_1512.A.038362.061035N3413.0060.nh.fits,2016-12-19T15:12:00.000,A,1330,718.633912037,92.653712245,-34.1410178037,1.99746751108,0.547919464346,23.2626816085,2.0149064999,21.4012995305,3.47115591476,1.46196243651,1.82508573809,0.283232372001
N2188-1.Q2.V.161221_1134.A.038755.061035N3413.0060.nh.fits,2016-12-21T11:34:00.000,A,1331,720.482418981,92.6548647354,-34.1411842219,nan,nan,nan,nan,20.9842168285,3.47115591476,1.46196243651,1.82508573809,0.283232372001
N2188-1.Q2.V.170202_0252.C.052766.061035N3413.0060.nh.fits,2017-02-02T02:52:00.000,C,1332,763.119780093,92.6547294698,-34.1410817231,85.2221053142,38.1468762914,19.1679394018,0.0291221403942,22.1015300647,2.33928505997,2.06884084021,0.0262144662216,0.00503885547799
N2188-1.Q2.V.161222_2114.S.047584.061035N3413.0060.nh.fits,2016-12-22T21:14:00.000,S,1333,721.885405093,92.6548170923,-34.1411824577,nan,nan,nan,nan,21.9963047878,2.33928505997,2.06884084021,0.0262144662216,0.00503885547799
N2188-1.Q2.V.170327_0048.C.065260.061035N3413.0060.nh.fits,2017-03-27T00:48:00.000,C,1334,816.033449074,92.6547265927,-34.1410740692,57.3790638661,28.8776036455,19.599497988,0.0384024922724,22.2830927682,2.52053743041,1.65215963578,0.0346289121589,0.00632071870099
N2188-1.Q2.V.170209_1348.A.044074.061035N3413.0060.nh.fits,2017-02-09T13:48:00.000,A,1335,770.5753125,92.6546828736,-34.1410821412,85.1142078307,18.1945537035,19.1693214973,0.0608251351137,21.112532711,3.38523948287,1.4599508735,0.0549615020129,0.00936943245719
N2188-1.Q2.V.170219_0436.C.056620.061035N3413.0060.nh.fits,2017-02-19T04:36:00.000,C,1336,780.192141204,92.6547077863,-34.1410796451,79.0363241831,32.26095742,19.2501459202,0.0343974827563,22.0207371861,3.32444576112,1.40459970249,0.0309972201687,0.00577126449797
N2188-1.Q2.V.161025_0710.C.032857.061035N3413.0060.nh.fits,2016-10-25T07:10:00.000,C,1337,663.298981481,92.6535545361,-34.1410726939,5.73123925403,1.94495191584,22.1127663465,0.56758186082,21.6429339688,4.24888943864,1.45125017125,0.5141515283,0.0795224168115
N2188-1.Q2.V.161227_1056.A.039825.061035N3413.0060.nh.fits,2016-12-27T10:56:00.000,A,1338,726.456041667,92.6546954593,-34.1410864987,72.0498698978,17.72172183,19.351112075,0.0624229333592,21.3004918944,4.28964315856,1.62362263712,0.0564279255477,0.00948169943767
