Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand,Name,KSPtime,Location,index,time,RA,DEC,I,SN,M,Merr,Mlim,FWHM,r_opt,Io_err,I_rand,TRUE
N2188-1.Q2.B.170207_1916.S.055229.061035N3413.0060.nh.fits,2017-02-07T19:16:00.000,S,114,768.8032292,92.65475526,-34.14106682,38.00144892,8.998185017,20.22061892,0.1226726494,21.47135148,3.376271156,1.529191339,0.1111335228,0.01712981766,N2188-1.Q2.B.170207_0134.C.053562.061035N3413.0060.nh.fits,2017-02-07T01:34:00.000,C,129,403.0653935,92.65476388,-34.14114712,44.5827423,17.18211636,20.04636997,0.06435831152,21.99404051,4.417591684,1.538697443,0.05820004818,0.009640117057,FALSE
N2188-1.Q2.B.170207_2022.S.055259.061035N3413.0060.nh.fits,2017-02-07T20:22:00.000,S,354,768.8486574,92.65476253,-34.14110801,40.13114593,11.24527041,20.16113123,0.09821574128,21.59034466,3.067959131,1.585703252,0.08892627418,0.01404071775,N2188-1.Q2.B.170207_1916.S.055229.061035N3413.0060.nh.fits,2017-02-07T19:16:00.000,S,326,403.8032176,92.65476712,-34.14108186,31.96159147,22.14183167,20.40945038,0.05003340375,22.85641181,3.376271156,1.529191339,0.04516338191,0.007976347896,FALSE
N2188-1.Q2.B.170208_0116.C.053765.061035N3413.0060.nh.fits,2017-02-08T01:16:00.000,C,181,769.0528356,92.65462479,-34.14114267,43.53626411,6.56627634,20.0722828,0.1679735299,20.93184787,5.333456941,1.641944223,0.1522933164,0.02266259554,N2188-1.Q2.B.170207_2022.S.055259.061035N3413.0060.nh.fits,2017-02-07T20:22:00.000,S,479,403.8486458,92.65476191,-34.14109494,30.07606389,22.94834721,20.47578576,0.04828807667,22.93958805,3.067959131,1.585703252,0.04357612298,0.007764702647,FALSE
N2188-1.Q2.B.170208_0223.C.053796.061035N3413.0060.nh.fits,2017-02-08T02:23:00.000,C,283,769.0999769,92.65471519,-34.14105998,45.45105555,12.10050695,20.02532645,0.0912929365,21.61881327,3.193944098,1.639686425,0.08264116571,0.01315875662,N2188-1.Q2.B.170208_0116.C.053765.061035N3413.0060.nh.fits,2017-02-08T01:16:00.000,C,483,404.0528241,92.65476873,-34.14112299,61.48784052,9.088426681,19.69563834,0.121423337,20.90567339,5.333456941,1.641944223,0.1100300454,0.01677060822,FALSE
N2188-1.Q2.B.170208_1916.S.055442.061035N3413.0060.nh.fits,2017-02-08T19:16:00.000,S,262,769.8034028,92.65469692,-34.14111693,35.79201315,7.844527612,20.28596616,0.1406726475,21.29223824,3.751862957,1.528961371,0.127477402,0.01940148218,N2188-1.Q2.B.170208_0223.C.053796.061035N3413.0060.nh.fits,2017-02-08T02:23:00.000,C,76,404.0999653,92.65474889,-34.14104536,34.90701364,24.76924299,20.31328022,0.04476252565,22.82220132,3.193944098,1.639686425,0.04037265089,0.007319881268,FALSE
N2188-1.Q2.B.170208_2029.S.055473.061035N3413.0060.nh.fits,2017-02-08T20:29:00.000,S,55,769.8539352,92.65464278,-34.14109965,42.02362194,6.964927039,20.11086129,0.1583722781,21.00658325,5.031909574,1.418390005,0.143576522,0.02144644951,N2188-1.Q2.B.170208_1916.S.055442.061035N3413.0060.nh.fits,2017-02-08T19:16:00.000,S,149,404.8033912,92.65476945,-34.14111439,35.54445265,19.62228986,20.29353807,0.05641369172,22.44928093,3.751862957,1.528961371,0.05096245173,0.008765098495,FALSE
N2188-1.Q2.B.170209_1346.A.044073.061035N3413.0060.nh.fits,2017-02-09T13:46:00.000,A,101,770.5739699,92.65469309,-34.1411073,41.15640383,6.983351435,20.13361011,0.1580032719,21.06953933,3.499049061,1.484469033,0.1431977195,0.021690784,N2188-1.Q2.B.170208_2029.S.055473.061035N3413.0060.nh.fits,2017-02-08T20:29:00.000,S,79,404.8539236,92.65474938,-34.14112156,47.32910282,10.72962962,19.98115469,0.1028900473,21.39328337,5.031909574,1.418390005,0.09319986204,0.01444437815,FALSE
N2188-1.Q2.B.170209_1918.S.055619.061035N3413.0060.nh.fits,2017-02-09T19:18:00.000,S,416,770.8046296,92.65467416,-34.14110624,36.91634691,6.484060616,20.25222349,0.1701175554,21.13387518,4.358938083,1.47490067,0.1542243448,0.02303807455,N2188-1.Q2.B.170209_1346.A.044073.061035N3413.0060.nh.fits,2017-02-09T13:46:00.000,A,89,405.5739583,92.65472252,-34.14110046,36.94490313,19.03942936,20.25137993,0.05813561584,22.4036151,3.499049061,1.484469033,0.05252258254,0.009005875278,FALSE
N2188-1.Q2.B.170209_2024.S.055649.061035N3413.0060.nh.fits,2017-02-09T20:24:00.000,S,226,770.8504514,92.65381213,-34.14097472,11.00712164,1.792544323,21.57239241,0.6148838582,20.99437694,4.72841573,1.464343878,0.5578662616,0.08035397887,N2188-1.Q2.B.170209_1918.S.055619.061035N3413.0060.nh.fits,2017-02-09T19:18:00.000,S,71,405.8046181,92.6547948,-34.14114488,40.42223158,14.52007486,20.15324675,0.07611325212,21.96785695,4.358938083,1.47490067,0.06887016834,0.0111568389,FALSE
N2188-1.Q2.B.170211_0120.C.054473.061035N3413.0060.nh.fits,2017-02-11T01:20:00.000,C,39,772.0558912,92.65473226,-34.14108252,36.08072234,10.44967,20.27720155,0.1056831381,21.72414768,2.539580536,1.430090776,0.09569680187,0.01504849618,N2188-1.Q2.B.170209_2024.S.055649.061035N3413.0060.nh.fits,2017-02-09T20:24:00.000,S,63,405.8504398,92.65477049,-34.1411496,39.88570716,10.34875732,20.16782386,0.1066688945,21.52245607,4.72841573,1.464343878,0.09662995947,0.01492872146,FALSE
N2188-1.Q2.B.170211_0226.C.054503.061035N3413.0060.nh.fits,2017-02-11T02:26:00.000,C,347,772.101412,92.65458279,-34.14114594,34.07207249,6.721741703,20.33969175,0.1641416695,21.19239333,3.527176254,1.393386608,0.1487709651,0.02246707901,N2188-1.Q2.B.170211_0120.C.054473.061035N3413.0060.nh.fits,2017-02-11T01:20:00.000,C,161,407.0558796,92.65473923,-34.14107187,23.17380078,22.617985,20.76020377,0.04899221963,23.29887922,2.539580536,1.430090776,0.04421260338,0.007872046088,FALSE
N2188-1.Q2.B.170211_1234.A.044423.061035N3413.0060.nh.fits,2017-02-11T12:34:00.000,A,392,772.523669,92.65470298,-34.14099632,26.99037225,3.492427967,20.59388022,0.3156632545,20.77094043,4.105531116,1.643590106,0.2863337511,0.04165445155,N2188-1.Q2.B.170211_0226.C.054503.061035N3413.0060.nh.fits,2017-02-11T02:26:00.000,C,252,407.1014005,92.65470486,-34.14111785,32.51798387,20.96446877,20.3906224,0.05282723131,22.63854048,3.527176254,1.393386608,0.04769975386,0.008339321774,FALSE
N2188-1.Q2.B.170211_1341.A.044453.061035N3413.0060.nh.fits,2017-02-11T13:41:00.000,A,208,772.5703125,92.65483116,-34.14115936,nan,nan,nan,nan,19.32322246,4.263341039,1.573788044,1.067266655,0.1541183315,N2188-1.Q2.B.170211_1234.A.044423.061035N3413.0060.nh.fits,2017-02-11T12:34:00.000,A,25,407.5236574,92.65478637,-34.14104321,35.05450494,11.15831652,20.30868039,0.09895309333,21.79000407,4.105531116,1.643590106,0.08961925375,0.0139845154,FALSE
N2188-1.Q2.B.170212_0110.C.054702.061035N3413.0060.nh.fits,2017-02-12T01:10:00.000,C,191,773.0488657,92.65473784,-34.14109836,35.37851337,10.35049435,20.29864309,0.1066850319,21.57733827,3.434057548,1.448572202,0.09661374287,0.01512922139,N2188-1.Q2.B.170211_1341.A.044453.061035N3413.0060.nh.fits,2017-02-11T13:41:00.000,A,424,407.5703009,92.65488581,-34.14126968,28.4475511,0.7356658658,20.53651616,1.49815079,18.97353722,5.420344468,1.486695255,1.359312762,0.1951961019,FALSE
N2188-1.Q2.B.170212_0217.C.054732.061035N3413.0060.nh.fits,2017-02-12T02:17:00.000,C,172,773.0954514,92.65474637,-34.14109758,35.85086844,12.24903415,20.28417372,0.09022696544,21.81488419,2.275390542,1.528874456,0.08163908986,0.01323616841,N2188-1.Q2.B.170212_0110.C.054702.061035N3413.0060.nh.fits,2017-02-12T01:10:00.000,C,380,408.0488542,92.65476082,-34.14108666,30.0920167,20.92578503,20.47520726,0.05292200959,22.65396664,3.434057548,1.448572202,0.04778793238,0.008339400858,FALSE
N2188-1.Q2.B.170212_1156.A.044536.061035N3413.0060.nh.fits,2017-02-12T11:56:00.000,A,34,773.4975579,92.65482668,-34.14120568,nan,nan,nan,nan,19.70743947,3.599671108,1.539951735,0.05032771585,0.008651780114,N2188-1.Q2.B.170212_0217.C.054732.061035N3413.0060.nh.fits,2017-02-12T02:17:00.000,C,178,408.0954398,92.65470973,-34.14109177,19.65010471,22.15844881,20.94014436,0.05001862942,23.43914277,2.275390542,1.528874456,0.04512951283,0.008089391246,FALSE
N2188-1.Q2.B.170212_1300.A.044566.061035N3413.0060.nh.fits,2017-02-12T13:00:00.000,A,331,773.5419444,92.6547838,-34.14120112,nan,nan,nan,nan,19.42663082,3.531269079,1.423660701,-5.87444028,-0.856336451,N2188-1.Q2.B.170212_1156.A.044536.061035N3413.0060.nh.fits,2017-02-12T11:56:00.000,A,207,408.4975463,92.65482668,-34.14120568,-28.49540505,-1.747712876,nan,nan,19.93044284,13.09130953,1.595455148,-0.5721763646,-0.08346176326,FALSE
N2188-1.Q2.B.170213_0111.C.054966.061035N3413.0060.nh.fits,2017-02-13T01:11:00.000,C,241,774.0494676,92.65473043,-34.14109613,38.13870115,20.4110838,20.21668578,0.05427129642,22.32852919,2.226004194,1.54712856,0.04899298879,0.008628076032,N2188-1.Q2.B.170212_1300.A.044566.061035N3413.0060.nh.fits,2017-02-12T13:00:00.000,A,277,408.5419329,92.6547838,-34.14120112,-56.65932967,-2.401672247,nan,nan,19.5243598,16.02228951,1.647721554,-0.4163765481,-0.06174819594,FALSE
N2188-1.Q2.B.170213_0218.C.054996.061035N3413.0060.nh.fits,2017-02-13T02:18:00.000,C,384,774.0959375,92.65474447,-34.14108518,38.60563614,17.26936802,20.20341032,0.06408517751,22.08318082,2.322105608,1.350948121,0.05790599857,0.009879069711,N2188-1.Q2.B.170213_0111.C.054966.061035N3413.0060.nh.fits,2017-02-13T01:11:00.000,C,187,409.049456,92.65473339,-34.14106989,19.83613984,22.99560387,20.92986452,0.04820985842,23.44373885,2.226004194,1.54712856,0.04348657271,0.007857812088,FALSE
N2188-1.Q2.B.170213_0323.C.055026.061035N3413.0060.nh.fits,2017-02-13T03:23:00.000,C,247,774.1412153,92.65470053,-34.14108867,41.91870554,12.40158873,20.11358836,0.08909535925,21.67482039,3.139183996,1.363311013,0.08063483006,0.0129484498,N2188-1.Q2.B.170213_0218.C.054996.061035N3413.0060.nh.fits,2017-02-13T02:18:00.000,C,179,409.0959259,92.65473359,-34.14107012,20.05508604,24.843949,20.91788889,0.04465018266,23.59316046,2.322105608,1.350948121,0.04025124991,0.00741138192,FALSE
N2188-1.Q2.B.170213_0430.C.055056.061035N3413.0060.nh.fits,2017-02-13T04:30:00.000,C,280,774.1876273,92.6547217,-34.14108465,39.78335828,9.905740127,20.17062689,0.1114599487,21.52557395,3.295131988,1.386259029,0.1009515682,0.01571881433,N2188-1.Q2.B.170213_0323.C.055026.061035N3413.0060.nh.fits,2017-02-13T03:23:00.000,C,304,409.1412037,92.65474197,-34.14107716,30.3308076,26.74491723,20.46658437,0.04148857632,23.16470052,3.139183996,1.363311013,0.03739028211,0.006945222716,FALSE
N2188-1.Q2.B.170215_0113.C.055496.061035N3413.0060.nh.fits,2017-02-15T01:13:00.000,C,337,776.0510185,92.6547105,-34.14107725,38.88555741,23.24926103,20.19552863,0.04766187725,22.578553,2.867336451,1.819423902,0.04301211977,0.007657881171,N2188-1.Q2.B.170213_0430.C.055056.061035N3413.0060.nh.fits,2017-02-13T04:30:00.000,C,446,409.1876157,92.65474022,-34.14108048,27.86451106,23.03913716,20.55910773,0.0480974056,23.01545408,3.295131988,1.386259029,0.04340440326,0.007732102673,FALSE
N2188-1.Q2.B.170215_0222.C.055526.061035N3413.0060.nh.fits,2017-02-15T02:22:00.000,C,150,776.098669,92.6547441,-34.1410901,38.96974421,21.79173658,20.19316929,0.05084658863,22.45098066,2.571383885,1.561827422,0.04588895411,0.008153748614,N2188-1.Q2.B.170215_0113.C.055496.061035N3413.0060.nh.fits,2017-02-15T01:13:00.000,C,152,411.0510069,92.65474162,-34.14108216,27.49920893,26.35777384,20.57350457,0.04208140367,23.28168543,2.867336451,1.819423902,0.03793947114,0.006963649562,FALSE
N2188-1.Q2.B.170215_0329.C.055556.061035N3413.0060.nh.fits,2017-02-15T03:29:00.000,C,165,776.1452083,92.65471662,-34.14107834,41.27901651,13.03209156,20.13036481,0.08478386655,21.77034225,3.625515876,1.494909186,0.07673365364,0.01231627317,N2188-1.Q2.B.170215_0222.C.055526.061035N3413.0060.nh.fits,2017-02-15T02:22:00.000,C,140,411.0986574,92.65473144,-34.14108221,23.76990643,26.31997086,20.7324959,0.04215830512,23.46653249,2.571383885,1.561827422,0.03799396303,0.007056750146,FALSE
N2188-1.Q2.B.170216_0206.C.055782.061035N3413.0060.nh.fits,2017-02-16T02:06:00.000,C,95,777.0876852,92.65458859,-34.14109199,43.27760534,15.66838251,20.0787837,0.07054688006,21.9837595,4.715247965,1.532869219,0.06382279722,0.01040677884,N2188-1.Q2.B.170215_0329.C.055556.061035N3413.0060.nh.fits,2017-02-15T03:29:00.000,C,248,411.1451968,92.65477024,-34.14107821,34.99418157,21.58453735,20.31055936,0.05131395387,22.61223699,3.625515876,1.494909186,0.04632946187,0.008122683649,FALSE
N2188-1.Q2.B.170216_0324.C.055812.061035N3413.0060.nh.fits,2017-02-16T03:24:00.000,C,456,777.1420833,92.65463851,-34.1410722,40.73621096,13.27060502,20.14480557,0.0832501549,21.82139448,4.336635235,1.5098986,0.07535451464,0.01203760134,N2188-1.Q2.B.170216_0206.C.055782.061035N3413.0060.nh.fits,2017-02-16T02:06:00.000,C,189,412.0876736,92.65476208,-34.1411518,39.29305262,21.17557546,20.1841557,0.05227876997,22.44688133,4.715247965,1.532869219,0.04722421839,0.00813930565,FALSE
N2188-1.Q2.B.170216_0434.C.055842.061035N3413.0060.nh.fits,2017-02-16T04:34:00.000,C,173,777.1903935,92.6546402,-34.14109465,37.15647369,12.93789952,20.24515027,0.0853964833,21.87302301,3.486345364,1.533747033,0.07729229912,0.01237909192,N2188-1.Q2.B.170216_0324.C.055812.061035N3413.0060.nh.fits,2017-02-16T03:24:00.000,C,109,412.1420718,92.65477132,-34.14109552,36.68492546,21.33627157,20.25908396,0.05189473684,22.52552674,4.336635235,1.5098986,0.0468685448,0.008130238088,FALSE
N2188-1.Q2.B.170217_0106.C.056009.061035N3413.0060.nh.fits,2017-02-17T01:06:00.000,C,362,778.0460185,92.65463505,-34.14106358,40.37782258,18.69370978,20.15444596,0.05918262689,22.21712718,4.101859997,1.625848972,0.05349392987,0.009018529687,N2188-1.Q2.B.170216_0434.C.055842.061035N3413.0060.nh.fits,2017-02-16T04:34:00.000,C,262,412.1903819,92.65471995,-34.14109191,31.18046812,24.72692554,20.43644374,0.04483463251,22.99055721,3.486345364,1.533747033,0.0404417443,0.007309254999,FALSE
N2188-1.Q2.B.170217_0213.C.056039.061035N3413.0060.nh.fits,2017-02-17T02:13:00.000,C,470,778.0925347,92.65470183,-34.14108369,37.77652267,24.06562564,20.2270953,0.04605839406,22.61270719,2.907936096,1.68625139,0.04155304395,0.00746746767,N2188-1.Q2.B.170217_0106.C.056009.061035N3413.0060.nh.fits,2017-02-17T01:06:00.000,C,305,413.0460069,92.65475899,-34.14110768,35.59387612,23.09694908,20.2920222,0.04796074435,22.65402728,4.101859997,1.625848972,0.04329576155,0.007627238208,FALSE
N2188-1.Q2.B.170217_0325.C.056069.061035N3413.0060.nh.fits,2017-02-17T03:25:00.000,C,66,778.1426736,92.65471323,-34.14108157,44.94203819,23.23905774,20.03761317,0.04768926598,22.40443251,3.09766075,1.518381529,0.04303100458,0.007694966184,N2188-1.Q2.B.170217_0213.C.056039.061035N3413.0060.nh.fits,2017-02-17T02:13:00.000,C,246,413.0925231,92.65473564,-34.14109366,26.26574414,27.5225325,20.62356996,0.04031694557,23.39279733,2.907936096,1.68625139,0.03633386572,0.006751893934,FALSE
N2188-1.Q2.B.170217_0435.C.056099.061035N3413.0060.nh.fits,2017-02-17T04:35:00.000,C,102,778.1911111,92.65473774,-34.14109839,40.06565829,15.62930862,20.16291294,0.07074460668,22.05099161,3.642695536,1.418454677,0.06398235674,0.0105537561,N2188-1.Q2.B.170217_0325.C.056069.061035N3413.0060.nh.fits,2017-02-17T03:25:00.000,C,343,413.142662,92.65473549,-34.14110132,30.65959756,27.75475628,20.45482199,0.03998696641,23.21384738,3.09766075,1.518381529,0.03602986062,0.006732190728,FALSE
N2188-1.Q2.B.170218_0109.C.056266.061035N3413.0060.nh.fits,2017-02-18T01:09:00.000,C,350,779.0478472,92.65459685,-34.14106675,39.12710002,15.63269173,20.18877303,0.0707051692,22.03820563,4.509265201,1.612090659,0.06396851017,0.01041471819,N2188-1.Q2.B.170217_0435.C.056099.061035N3413.0060.nh.fits,2017-02-17T04:35:00.000,C,303,413.1910995,92.65480574,-34.14111743,33.60848296,24.88225761,20.35463725,0.04455849354,22.9368736,3.642695536,1.418454677,0.04018927927,0.007282925051,FALSE
N2188-1.Q2.B.170218_0214.C.056296.061035N3413.0060.nh.fits,2017-02-18T02:14:00.000,C,395,779.0931019,92.65467819,-34.14106097,40.73938443,20.30596521,20.14472058,0.05451098287,22.34215315,3.679188636,1.709967436,0.04924661251,0.008451943559,N2188-1.Q2.B.170218_0109.C.056266.061035N3413.0060.nh.fits,2017-02-18T01:09:00.000,C,340,414.0478356,92.65477038,-34.14113316,36.30254726,21.70784312,20.27051492,0.05100279415,22.58110003,4.509265201,1.612090659,0.04606629938,0.007971397953,FALSE
N2188-1.Q2.B.170218_0325.C.056326.061035N3413.0060.nh.fits,2017-02-18T03:25:00.000,C,244,779.1425,92.65471775,-34.14107637,41.50290592,23.49100556,20.12446371,0.04717493951,22.53472522,2.984490017,1.76650391,0.04256948463,0.007597605246,N2188-1.Q2.B.170218_0214.C.056296.061035N3413.0060.nh.fits,2017-02-18T02:14:00.000,C,464,414.0930903,92.6547554,-34.14109255,33.80952771,27.02513887,20.34813068,0.04104045624,22.96792298,3.679188636,1.709967436,0.03700258507,0.006782646338,FALSE
N2188-1.Q2.B.170218_0434.C.056357.061035N3413.0060.nh.fits,2017-02-18T04:34:00.000,C,458,779.1906944,92.65469704,-34.14108107,39.10604475,16.7644203,20.18936025,0.06597620623,22.17370828,3.553322267,1.440773693,0.05965013892,0.009960578974,N2188-1.Q2.B.170218_0325.C.056326.061035N3413.0060.nh.fits,2017-02-18T03:25:00.000,C,138,414.1424884,92.65475491,-34.14108467,29.26218259,26.07773763,20.50571444,0.04252963124,23.13479703,2.984490017,1.76650391,0.03834688477,0.007019799827,FALSE
N2188-1.Q2.B.170218_1043.A.044923.061035N3413.0060.nh.fits,2017-02-18T10:43:00.000,A,153,779.4471065,92.65452771,-34.14108188,16.40656459,1.788807375,21.13695257,0.6161572306,20.58857837,8.209881849,1.448685057,0.5590316844,0.08045003203,N2188-1.Q2.B.170218_0434.C.056357.061035N3413.0060.nh.fits,2017-02-18T04:34:00.000,C,123,414.1906829,92.65474436,-34.14109826,30.37135369,25.27835189,20.46512697,0.04386631264,23.13132135,3.553322267,1.440773693,0.03955954107,0.007199688185,FALSE
N2188-1.Q2.B.170218_1148.A.044953.061035N3413.0060.nh.fits,2017-02-18T11:48:00.000,A,459,779.4920718,92.65487432,-34.14113097,nan,nan,nan,nan,20.26727145,3.553322267,1.440773693,0.05965013892,0.009960578974,N2188-1.Q2.B.170218_1043.A.044923.061035N3413.0060.nh.fits,2017-02-18T10:43:00.000,A,157,414.4470949,92.65489855,-34.14114493,24.25848146,6.93669893,20.71029952,0.1590136809,21.61893663,8.209881849,1.448685057,0.1441607903,0.02151463455,FALSE
N2188-1.Q2.B.170218_1251.A.044983.061035N3413.0060.nh.fits,2017-02-18T12:51:00.000,A,460,779.5358333,92.65476855,-34.14114646,nan,nan,nan,nan,20.30871196,3.553322267,1.440773693,0.05965013892,0.009960578974,N2188-1.Q2.B.170218_1148.A.044953.061035N3413.0060.nh.fits,2017-02-18T11:48:00.000,A,274,414.4920602,92.65477,-34.14115635,22.39283448,5.175800326,20.79760293,0.2130923134,21.42528274,10.01427321,1.369488348,0.1932068351,0.02870591498,FALSE
N2188-1.Q2.B.170218_1412.A.045019.061035N3413.0060.nh.fits,2017-02-18T14:12:00.000,A,160,779.5921181,92.65481861,-34.14111025,nan,nan,nan,nan,20.25960944,4.048358832,1.41961375,0.8055495387,0.1168531764,N2188-1.Q2.B.170218_1251.A.044983.061035N3413.0060.nh.fits,2017-02-18T12:51:00.000,A,482,414.5358218,92.65476855,-34.14114646,9.821814132,1.671616373,21.69669133,0.6594817789,21.05511496,11.63229659,1.46945869,0.598223382,0.08690986707,FALSE
N2188-1.Q2.B.170219_0105.C.056528.061035N3413.0060.nh.fits,2017-02-19T01:05:00.000,C,185,780.0456134,92.654718,-34.1410763,35.97490972,24.7217368,20.28040563,0.04484554907,22.75931274,2.747650377,1.672350683,0.04045023244,0.007318548931,N2188-1.Q2.B.170218_1412.A.045019.061035N3413.0060.nh.fits,2017-02-18T14:12:00.000,A,44,414.5921065,92.65481861,-34.14111025,-5.381391904,-0.6387062925,nan,nan,20.65005602,13.86027455,1.265677597,-1.565664863,-0.2268839989,FALSE
N2188-1.Q2.B.170219_0326.C.056589.061035N3413.0060.nh.fits,2017-02-19T03:26:00.000,C,154,780.1431481,92.65472099,-34.14106482,39.27517541,24.45589745,20.18465216,0.04533051247,22.66057281,2.997664302,1.496409254,0.04088993266,0.007385145171,N2188-1.Q2.B.170219_0105.C.056528.061035N3413.0060.nh.fits,2017-02-19T01:05:00.000,C,87,415.0456019,92.65473587,-34.14108325,23.40568145,24.08119281,20.74934183,0.0460293039,23.33576074,2.747650377,1.672350683,0.04152618219,0.00746618454,FALSE
N2188-1.Q2.B.170219_0434.C.056619.061035N3413.0060.nh.fits,2017-02-19T04:34:00.000,C,469,780.1906134,92.65469407,-34.14106532,40.40547899,20.03765838,20.15369898,0.05525094173,22.32956398,3.652471147,1.38040251,0.04990603098,0.008619408896,N2188-1.Q2.B.170219_0326.C.056589.061035N3413.0060.nh.fits,2017-02-19T03:26:00.000,C,300,415.1431366,92.65475402,-34.14107857,27.05403695,23.04653758,20.59130993,0.04808176993,23.09568921,2.997664302,1.496409254,0.04339046576,0.007728620369,FALSE
N2188-1.Q2.B.170219_1035.A.045189.061035N3413.0060.nh.fits,2017-02-19T10:35:00.000,A,63,780.4413657,92.65481195,-34.1412092,nan,nan,nan,nan,20.17229288,7.168705582,1.797103986,0.2718224814,0.04010630494,N2188-1.Q2.B.170219_0434.C.056619.061035N3413.0060.nh.fits,2017-02-19T04:34:00.000,C,339,415.1906019,92.65474949,-34.14108686,31.70047302,25.29325586,20.41839977,0.04384064323,23.01318074,3.652471147,1.38040251,0.03953623074,0.007196360383,FALSE
